0.975,1,1,0.975
1,1,1,1
1,0.965517241,1,0.862068966
1,1,0.916666667,0.888888889
1,1,0.96,1
1,1,1,0.965517241
1,1,0.94,0.96
1,1,1,1
1,0.941176471,0.882352941,0.941176471
1,1,0.967741935,0.935483871
0.947368421,0.868421053,0.921052632,1
1,1,1,1
1,0.98245614,0.947368421,0.947368421
1,1,0.981481481,1
0.959183673,0.959183673,0.93877551,1
1,1,0.927835052,0.979381443
1,0.944444444,1,0.888888889
1,1,1,1
1,1,0.942307692,0.961538462
0.95,1,0.975,0.925
0.93220339,0.949152542,1,0.966101695
1,1,1,1
0.981132075,0.924528302,1,0.962264151
0.895833333,0.895833333,0.9375,0.947916667
0.769230769,1,0.923076923,0.923076923
0.909090909,1,0.909090909,0.909090909
0.920792079,1,0.97029703,0.98019802
1,0.970588235,1,0.950980392
0.939759036,0.963855422,1,0.963855422
0.941176471,1,0.970588235,0.970588235
1,0.948717949,0.974358974,1
0.915254237,0.898305085,0.93220339,0.983050847
1,0.936170213,0.978723404,0.978723404
1,1,0.945945946,0.945945946
1,1,1,1
0.918918919,0.878378378,0.864864865,1
0.947368421,0.947368421,0.868421053,0.894736842
1,0.973333333,1,0.986666667
1,1,1,1
0.952380952,0.976190476,1,0.976190476
0.941176471,0.901960784,0.980392157,0.960784314
1,0.833333333,0.833333333,0.833333333
0.935483871,0.935483871,0.935483871,0.903225806
1,1,1,0.920454545
0.913043478,0.956521739,0.956521739,0.913043478
0.912280702,0.98245614,0.929824561,0.912280702
1,1,1,0.97260274
0.95,1,0.9625,0.975
0.928571429,0.928571429,0.94047619,0.952380952
1,0.965517241,0.931034483,1
0.964285714,1,0.964285714,0.928571429
1,1,1,1
0.952380952,1,0.904761905,1
0.96875,0.96875,0.875,0.9375
0.984126984,1,1,1
1,0.981818182,0.963636364,0.963636364
0.941176471,0.911764706,1,0.911764706
0.964285714,0.964285714,1,1
1,1,0.967741935,0.983870968
0.888888889,1,0.944444444,1
0.96,1,1,1
0.913043478,1,1,0.985507246
1,1,1,0.9375
0.947368421,1,0.947368421,0.947368421
1,1,1,0.967741935
1,1,1,1
1,1,0.909090909,0.954545455
0.980392157,1,1,1
1,1,0.945945946,0.891891892
0.948717949,0.923076923,1,0.974358974
0.933333333,1,0.84,0.813333333
0.926829268,1,0.951219512,0.987804878
0.981818182,0.945454545,0.945454545,1
1,0.985294118,0.985294118,0.941176471
0.977272727,1,0.965909091,0.943181818
0.967741935,0.967741935,0.935483871,0.838709677
1,0.860465116,1,0.953488372
0.914285714,0.914285714,0.942857143,0.914285714
0.931818182,0.954545455,0.840909091,0.931818182
1,0.963636364,1,0.927272727
1,1,1,0.9453125
0.85,0.95,0.9,0.95
1,0.952380952,0.904761905,0.873015873
0.962264151,1,0.943396226,0.962264151
0.948453608,0.989690722,1,0.958762887
1,1,1,1
0.91011236,0.943820225,1,0.865168539
1,1,0.871287129,1
1,1,0.90960452,0.937853107
0.975609756,1,0.975609756,1
0.976744186,0.953488372,0.930232558,1
0.913043478,0.956521739,0.913043478,0.956521739
0.951612903,0.967741935,0.967741935,0.983870968
1,1,1,1
1,1,1,1
0.916666667,0.875,1,0.833333333
1,1,1,0.975609756
1,1,1,0.977272727
1,0.966101695,1,0.93220339
1,1,1,0.962962963
1,1,0.913043478,0.97826087
1,1,1,0.952380952
1,1,0.918918919,0.945945946
1,0.935483871,1,0.967741935
1,1,0.918367347,0.918367347
1,1,1,0.962962963
1,1,0.928571429,0.971428571
0.912280702,0.964912281,0.956140351,0.964912281
0.948717949,0.982905983,0.923076923,0.905982906
1,0.930232558,0.953488372,1
1,1,1,1
1,1,1,1
0.915492958,0.943661972,0.929577465,0.971830986
0.962962963,0.925925926,1,0.925925926
0.921568627,1,0.941176471,0.980392157
0.875,1,0.875,0.875
0.9375,0.958333333,0.916666667,0.958333333
0.894736842,1,0.894736842,0.947368421
1,1,1,1
0.929292929,0.919191919,0.98989899,0.98989899
0.901960784,0.960784314,1,0.960784314
1,1,1,0.958333333
1,0.934782609,1,0.97826087
0.929577465,0.943661972,0.943661972,0.957746479
0.95,0.975,0.9,0.925
0.974683544,0.911392405,0.949367089,1
0.987654321,0.950617284,0.950617284,0.925925926
1,0.958333333,0.916666667,0.9375
1,1,0.953846154,0.938461538
1,1,1,1
0.930555556,0.944444444,0.944444444,0.902777778
0.912087912,0.934065934,0.934065934,0.89010989
0.963636364,1,0.909090909,1
0.946666667,0.946666667,0.973333333,0.88
0.952380952,0.952380952,0.952380952,0.952380952
0.96969697,0.909090909,0.939393939,0.909090909
0.944444444,0.981481481,0.981481481,0.962962963
0.9375,0.9,0.925,1
0.933333333,0.966666667,0.966666667,1
1,0.888888889,1,1
1,0.914285714,1,1
0.930555556,0.972222222,0.930555556,0.944444444
1,0.954545455,1,1
0.964912281,0.98245614,1,0.912280702
0.967741935,1,1,1
0.894736842,1,1,1
1,0.958333333,0.916666667,0.916666667
0.954545455,0.954545455,0.909090909,1
1,1,1,0.981481481
1,1,0.928571429,1
0.981818182,0.945454545,1,0.963636364
0.971428571,1,0.914285714,0.942857143
0.966101695,0.966101695,1,0.949152542
0.930555556,0.958333333,0.930555556,0.958333333
0.945945946,0.945945946,0.945945946,0.945945946
1,1,0.9375,1
0.9,1,1,1
1,0.894736842,1,1
0.875,1,1,0.916666667
1,0.95,0.925,0.95
0.948717949,0.923076923,0.974358974,1
1,0.930232558,0.930232558,0.976744186
0.958333333,0.979166667,0.979166667,0.9375
0.944444444,1,1,0.888888889
1,1,1,0.972222222
1,0.866666667,0.866666667,0.8
0.962264151,0.981132075,1,1
1,0.918918919,0.945945946,0.986486486
0.833333333,0.833333333,1,0.833333333
0.941176471,1,1,0.941176471
0.909090909,0.96969697,0.96969697,1
0.962962963,0.925925926,0.925925926,1
0.875,1,1,1
1,0.971428571,1,1
1,0.897435897,1,1
1,0.895833333,0.916666667,1
0.959016393,0.942622951,0.868852459,0.926229508
1,1,1,1
0.893333333,0.92,0.946666667,1
0.947368421,1,0.947368421,1
0.954545455,1,0.977272727,0.977272727
1,1,0.88,0.92
0.920454545,0.977272727,1,0.977272727
1,0.983050847,0.93220339,0.93220339
0.923076923,0.938461538,1,0.969230769
1,0.906976744,1,0.837209302
0.970588235,0.970588235,1,0.764705882
0.925,0.95,1,0.875
0.967213115,0.901639344,0.93442623,0.819672131
1,1,0.976744186,1
1,1,1,0.973684211
1,1,0.888888889,0.977777778
1,0.924528302,1,0.811320755
1,0.980769231,1,0.961538462
1,1,0.948275862,0.948275862
0.933333333,0.933333333,0.955555556,0.822222222
0.958333333,0.958333333,0.972222222,0.958333333
1,0.942028986,0.869565217,0.826086957
0.933333333,0.933333333,0.933333333,1
1,1,0.973684211,0.947368421
0.955882353,1,1,0.970588235
0.935483871,0.903225806,1,0.806451613
1,1,0.954545455,1
0.9375,0.875,0.958333333,0.833333333
0.853658537,0.914634146,0.902439024,0.963414634
1,0.923076923,0.923076923,1
0.897959184,0.959183673,1,0.93877551
1,1,1,0.872340426
0.954545455,0.954545455,0.954545455,0.909090909
0.967741935,1,1,0.967741935
0.872727273,0.963636364,0.927272727,0.872727273
0.885714286,0.914285714,1,0.971428571
0.916666667,0.916666667,1,0.916666667
1,0.958333333,1,1
0.947368421,0.973684211,1,1
0.925,0.95,1,0.925
0.85,0.9,1,0.9
0.928571429,1,0.928571429,0.928571429
1,0.953846154,0.969230769,0.892307692
0.953488372,0.930232558,0.930232558,0.953488372
1,0.90625,0.9375,0.90625
0.9,1,0.9,0.9
0.909090909,0.954545455,0.939393939,0.939393939
0.982142857,1,0.910714286,0.982142857
0.984615385,1,0.938461538,0.876923077
0.975609756,1,0.926829268,0.975609756
1,0.903225806,1,0.935483871
0.923076923,0.923076923,0.884615385,0.961538462
1,0.888888889,0.944444444,0.944444444
0.903225806,0.903225806,0.967741935,0.935483871
1,0.952380952,1,0.904761905
0.962962963,0.888888889,1,1
0.958333333,0.875,1,0.958333333
0.823529412,1,0.882352941,0.823529412
0.970588235,0.911764706,0.941176471,0.941176471
0.934782609,1,0.934782609,0.934782609
1,1,0.833333333,0.944444444
1,1,1,1
1,0.916666667,0.916666667,0.916666667
1,0.833333333,1,1
1,1,1,1
0.785714286,0.857142857,1,0.928571429
1,0.954545455,0.931818182,0.977272727
1,1,0.931034483,0.965517241
0.914285714,0.942857143,0.885714286,0.942857143
0.914893617,0.957446809,1,0.957446809
0.909090909,0.954545455,1,0.954545455
0.935483871,1,1,0.967741935
1,0.84,0.92,0.96
1,1,1,1
0.942857143,0.942857143,1,0.971428571
0.846153846,1,1,0.980769231
0.931818182,1,0.931818182,0.954545455
0.936708861,0.974683544,0.962025316,1
0.984126984,1,0.904761905,0.968253968
0.988888889,0.933333333,0.944444444,0.955555556
0.857142857,1,0.968253968,0.904761905
0.862068966,1,0.948275862,0.948275862
0.935483871,0.935483871,1,0.967741935
0.950819672,0.967213115,0.983606557,0.901639344
0.970149254,0.955223881,0.940298507,0.955223881
0.9,0.933333333,0.933333333,0.983333333
0.952380952,0.928571429,0.952380952,0.928571429
0.924528302,0.924528302,0.962264151,0.924528302
1,0.9,1,1
0.931818182,1,0.931818182,0.977272727
0.974358974,1,1,0.923076923
1,0.941176471,1,0.941176471
0.870967742,1,1,1
0.965517241,0.965517241,1,1
1,1,1,1
1,0.943396226,1,0.981132075
1,1,1,0.966666667
0.925925926,0.962962963,1,0.962962963
0.933333333,0.9,1,0.9
0.942857143,0.942857143,0.914285714,0.971428571
0.933333333,1,1,1
1,0.911111111,1,0.933333333
1,0.970149254,1,0.955223881
1,0.983333333,0.933333333,0.95
0.951807229,0.951807229,0.987951807,0.939759036
0.917050691,0.898617512,0.898617512,1
1,0.953488372,1,0.930232558
0.980952381,1,0.971428571,0.952380952
0.969543147,1,1,0.964467005
0.95049505,0.940594059,0.910891089,0.930693069
0.990291262,1,0.941747573,0.990291262
0.984848485,1,0.909090909,0.939393939
0.922413793,0.922413793,1,0.99137931
0.993710692,0.937106918,1,0.949685535
0.978021978,0.923076923,0.989010989,0.978021978
0.976608187,1,0.988304094,0.988304094
0.882978723,0.968085106,1,0.989361702
0.9375,1,0.96875,0.96875
1,1,1,1
1,1,1,1
1,0.9375,1,0.979166667
1,1,1,1
0.9,0.9,0.95,0.95
0.941176471,0.941176471,1,0.941176471
1,1,1,1
0.857142857,1,0.857142857,0.857142857
1,0.914285714,1,1
1,1,1,1
0.954545455,1,1,0.954545455
1,1,1,0.926829268
0.935483871,1,1,1
0.8,0.95,1,0.95
1,1,0.88,0.98
0.962962963,1,1,1
0.978723404,0.978723404,1,0.957446809
1,0.933333333,0.883333333,0.883333333
0.918918919,0.918918919,0.972972973,0.972972973
0.98,1,1,0.94
0.896551724,0.931034483,1,1
1,0.942857143,0.914285714,0.971428571
0.857142857,1,0.904761905,0.857142857
1,0.8,1,0.8
0.972222222,0.944444444,0.916666667,0.944444444
0.952380952,0.952380952,0.904761905,1
0.913043478,0.956521739,0.913043478,1
0.888888889,0.925925926,0.925925926,0.962962963
0.928571429,1,0.964285714,1
0.975609756,0.951219512,0.926829268,1
1,1,1,1
0.894736842,0.921052632,1,0.973684211
0.948717949,1,0.923076923,1
0.933333333,1,0.933333333,1
1,1,1,0.9875
0.944444444,0.907407407,1,0.981481481
1,1,0.898550725,1
1,1,1,1
0.95,1,0.975,1
1,1,0.93220339,0.915254237
1,0.961538462,0.961538462,0.961538462
1,1,1,0.95
1,1,0.985074627,0.895522388
1,1,0.95,0.9
1,1,1,0.958333333
1,1,1,0.955223881
1,0.9,1,0.9
1,1,1,1
1,1,1,1
0.928571429,0.892857143,1,0.892857143
1,1,1,1
1,1,1,1
0.9,1,0.9,0.966666667
0.971428571,1,1,1
1,1,1,1
1,1,1,0.952380952
1,1,0.936170213,0.957446809
1,0.912280702,1,1
0.921568627,1,1,0.960784314
1,0.926829268,1,0.951219512
0.948275862,1,1,0.931034483
0.976190476,0.880952381,0.976190476,1
0.828571429,1,1,0.971428571
1,1,1,1
0.948275862,1,1,1
1,1,1,0.976744186
1,1,0.905660377,0.886792453
1,1,1,0.881355932
0.914893617,0.936170213,1,1
1,0.892857143,1,1
1,1,1,1
1,1,0.916666667,1
1,1,1,1
1,1,1,0.846153846
1,1,0.965517241,0.965517241
1,1,1,1
1,1,0.943396226,0.924528302
1,1,0.947916667,0.947916667
1,1,0.981481481,1
0.883333333,1,0.966666667,0.95
0.96,0.96,0.96,1
1,1,1,1
1,1,1,1
0.933333333,0.933333333,0.933333333,0.977777778
1,0.918367347,0.979591837,0.979591837
0.96969697,1,1,0.96969697
1,0.921568627,1,0.960784314
1,1,1,1
0.954545455,0.954545455,0.954545455,0.954545455
0.974358974,1,0.923076923,1
0.916666667,0.944444444,0.944444444,1
1,1,1,1
0.957446809,0.978723404,1,1
0.975609756,0.902439024,0.926829268,0.926829268
0.976190476,0.952380952,1,1
0.946666667,0.96,1,0.906666667
1,0.90625,1,0.9375
0.966666667,0.966666667,1,1
1,1,1,0.918918919
0.961538462,1,1,1
0.944444444,0.888888889,1,0.944444444
0.941176471,0.970588235,1,1
1,1,1,1
0.897435897,1,1,1
0.962962963,1,0.925925926,1
0.976190476,0.976190476,0.928571429,0.904761905
1,1,0.947368421,0.973684211
1,0.928571429,0.857142857,1
0.928571429,0.928571429,1,0.928571429
1,1,0.916666667,1
1,0.913793103,0.913793103,0.982758621
1,1,0.931818182,0.977272727
0.96,0.92,0.92,0.88
0.939393939,0.96969697,0.96969697,0.96969697
1,1,0.961538462,0.971153846
0.909090909,0.954545455,1,0.954545455
0.965517241,0.965517241,0.931034483,0.896551724
0.961538462,0.961538462,1,0.884615385
0.954545455,0.954545455,0.954545455,0.818181818
1,0.962264151,0.924528302,0.962264151
0.923076923,1,1,0.961538462
1,1,1,0.857142857
0.888888889,1,0.888888889,0.888888889
1,1,1,1
0.939393939,0.909090909,1,0.96969697
0.986111111,0.916666667,1,0.944444444
1,1,1,1
0.941176471,1,0.941176471,1
1,0.935483871,0.935483871,1
1,0.923076923,0.923076923,0.923076923
1,1,0.862068966,0.931034483
1,1,1,1
1,0.933333333,1,0.933333333
0.977777778,1,1,0.977777778
1,0.962962963,1,1
0.870967742,0.967741935,1,0.967741935
0.966101695,1,1,0.949152542
1,1,1,1
0.928571429,1,0.928571429,1
0.928571429,1,1,1
0.961538462,0.961538462,0.961538462,1
1,1,1,1
0.912280702,0.964912281,1,0.98245614
1,1,1,1
1,1,0.888888889,1
0.944444444,0.833333333,1,0.944444444
1,1,0.923076923,0.923076923
1,0.95,1,1
1,1,0.9875,0.95
0.958333333,1,0.958333333,1
0.909090909,0.909090909,1,0.977272727
0.925373134,0.940298507,0.985074627,0.970149254
1,1,0.962264151,0.981132075
0.956521739,1,0.934782609,0.956521739
0.943396226,0.981132075,0.943396226,0.981132075
0.913043478,0.913043478,1,0.956521739
0.909090909,0.909090909,0.909090909,0.909090909
1,1,1,1
1,1,1,1
0.933333333,0.933333333,0.933333333,0.866666667
1,1,0.888888889,1
1,0.904761905,1,0.857142857
0.935483871,1,1,0.967741935
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
